Name,ViewCount,CurrentPosition,WeekStartDate
Bebe Rexha,10090576,49,20181004
Panic! at the Disco,9960540,50,20181004
Romeo Santos,9954919,51,20181004
G-Eazy,9785079,52,20181004
NF,9462172,53,20181004
Luke Combs,9441874,54,20181004
YNW Melly,9307384,55,20181004
Billie Eilish,9107990,56,20181004
Darell,8936870,57,20181004
Twenty One Pilots,8850903,58,20181004
Lil Skies,8788177,59,20181004
Natti Natasha,8660079,60,20181004
Kendrick Lamar,8606473,61,20181004
YG,8288309,62,20181004
Michael Jackson,8247498,63,20181004
Wiz Khalifa,8148883,64,20181004
Young Dolph,8079680,65,20181004
Russ,7997688,66,20181004
Tupac,7870027,67,20181004
Gucci Mane,7864191,68,20181004
Karol G,7766386,69,20181004
Yella Beezy,7633154,70,20181004
Yung Bleu,7607966,71,20181004
Moneybagg Yo,7516781,72,20181004
Lil Durk,7445842,73,20181004
The Chainsmokers,7405040,74,20181004
Childish Gambino,7289236,75,20181004
Jacquees,7125512,76,20181004
Usher,6962743,77,20181004
Daddy Yankee,6928951,78,20181004
Meek Mill,6896256,79,20181004
Five Finger Death Punch,6764526,80,20181004
Becky G,6622554,81,20181004
Logic,6615350,82,20181004
DJ Khaled,6604408,83,20181004
21 Savage,6576923,84,20181004
Metallica,6573405,85,20181004
Sam Smith,6503301,86,20181004
Shawn Mendes,6367386,87,20181004
Los Ángeles Azules,6344937,88,20181004
Chris Stapleton,6240508,89,20181004
2 Chainz,6233946,90,20181004
J. Cole,6230017,91,20181004
T3r Elemento,6198919,92,20181004
Jason Aldean,6192924,93,20181004
Trippie Redd,6182316,94,20181004
$uicideboy$,6143418,95,20181004
DJ Snake,6111057,96,20181004
Marc Anthony,5845185,97,20181004
Linkin Park,5814119,98,20181004
Katy Perry,5700289,99,20181004
A Boogie wit da Hoodie,5640121,100,20181004
XXXTentacion,44501716,1,20181011
Eminem,42675958,2,20181011
YoungBoy Never Broke Again,42252143,3,20181011
6IX9INE,38570764,4,20181011
Lil Baby,35986136,5,20181011
Drake,31556767,6,20181011
Kevin Gates,29736168,7,20181011
Gunna,27653332,8,20181011
Ozuna,26414885,9,20181011
Bad Bunny,25541463,10,20181011
Cardi B,25321183,11,20181011
Juice WRLD,25034542,12,20181011
Nicki Minaj,22979392,13,20181011
Post Malone,20704524,14,20181011
Khalid,19692440,15,20181011
Ella Mai,19531888,16,20181011
J. Balvin,18739142,17,20181011
Twenty One Pilots,18703439,18,20181011
Kodak Black,18448723,19,20181011
Maroon 5,16657738,20,20181011
Imagine Dragons,15426352,21,20181011
Travis Scott,15290938,22,20181011
Lil Wayne,15023256,23,20181011
Lil Pump,14972193,24,20181011
Marshmello,14454203,25,20181011
Kanye West,14109685,26,20181011
Future,14060997,27,20181011
Migos,13164309,28,20181011
Halsey,12980622,29,20181011
Ariana Grande,12630159,30,20181011
Chris Brown,12243889,31,20181011
Tyga,12226495,32,20181011
Ed Sheeran,12183916,33,20181011
Bruno Mars,12115178,34,20181011
Young Thug,11796450,35,20181011
Banda MS,11704954,36,20181011
Lil Peep,11392697,37,20181011
The Weeknd,11329266,38,20181011
Anuel AA,11111430,39,20181011
Taylor Swift,11036186,40,20181011
Bebe Rexha,10988733,41,20181011
Murda Beatz,10792237,42,20181011
Billie Eilish,10771639,43,20181011
BTS,10770321,44,20181011
Rihanna,10768724,45,20181011
Lil Uzi Vert,10627806,46,20181011
Nicky Jam,10466391,47,20181011
Beyoncé,10291326,48,20181011
Panic! at the Disco,10181992,49,20181011
Machine Gun Kelly,9983380,50,20181011
Kane Brown,9867358,51,20181011
Lady Gaga,9858030,52,20181011
Romeo Santos,9741269,53,20181011
Luke Combs,9573365,54,20181011
Lil Durk,9569108,55,20181011
YNW Melly,9423044,56,20181011
G-Eazy,9414406,57,20181011
T.I.,9299469,58,20181011
NF,9253319,59,20181011
DJ Snake,9182729,60,20181011
Mac Miller,9038353,61,20181011
Lil Skies,8893093,62,20181011
Kendrick Lamar,8598555,63,20181011
Michael Jackson,8512887,64,20181011
YG,8008927,65,20181011
Young Dolph,7986351,66,20181011
Natti Natasha,7975692,67,20181011
Darell,7824823,68,20181011
Wiz Khalifa,7761098,69,20181011
Tupac,7639353,70,20181011
Karol G,7596297,71,20181011
Russ,7588438,72,20181011
T3r Elemento,7478778,73,20181011
Yella Beezy,7348713,74,20181011
The Chainsmokers,7291561,75,20181011
Gucci Mane,7230541,76,20181011
Jacquees,7191468,77,20181011
Mozzy,7092733,78,20181011
Yung Bleu,7080259,79,20181011
Usher,6914621,80,20181011
Logic,6860413,81,20181011
Meek Mill,6826835,82,20181011
Moneybagg Yo,6759329,83,20181011
Five Finger Death Punch,6700564,84,20181011
DJ Khaled,6696345,85,20181011
Daddy Yankee,6621577,86,20181011
Sam Smith,6582296,87,20181011
Chris Stapleton,6530658,88,20181011
Childish Gambino,6444322,89,20181011
Metallica,6360039,90,20181011
French Montana,6338140,91,20181011
Los Ángeles Azules,6320616,92,20181011
21 Savage,6258057,93,20181011
Quando Rondo,6195827,94,20181011
Trippie Redd,6101055,95,20181011
J. Cole,6046452,96,20181011
SHORELINE MAFIA,6045070,97,20181011
Jason Aldean,6032760,98,20181011
$uicideboy$,5948546,99,20181011
Shawn Mendes,5800870,100,20181011
Lil Baby,41245396,1,20181018
YoungBoy Never Broke Again,40659052,2,20181018
XXXTentacion,35723342,3,20181018
Bad Bunny,34850354,4,20181018
Eminem,34790811,5,20181018
Drake,30467421,6,20181018
6IX9INE,29965405,7,20181018
Kodak Black,26774222,8,20181018
Ozuna,24482524,9,20181018
Gunna,23647436,10,20181018
Kevin Gates,23476399,11,20181018
Cardi B,22911411,12,20181018
Juice WRLD,21383550,13,20181018
Ella Mai,21303881,14,20181018
Post Malone,20472578,15,20181018
Nicki Minaj,20184828,16,20181018
Maroon 5,18685834,17,20181018
Khalid,18475023,18,20181018
J. Balvin,17268918,19,20181018
Lil Wayne,16180440,20,20181018
DJ Snake,15313636,21,20181018
Imagine Dragons,15213135,22,20181018
Travis Scott,14344307,23,20181018
Marshmello,14336516,24,20181018
Future,13762648,25,20181018
Halsey,13470966,26,20181018
Ariana Grande,13407072,27,20181018
Twenty One Pilots,13353902,28,20181018
Migos,13142736,29,20181018
Lady Gaga,13131186,30,20181018
Kanye West,12577876,31,20181018
Bruno Mars,12258499,32,20181018
Ed Sheeran,12031136,33,20181018
Banda MS,11894882,34,20181018
Lil Pump,11868244,35,20181018
Tyga,11865506,36,20181018
Chris Brown,11588562,37,20181018
Anuel AA,11487022,38,20181018
The Weeknd,11279580,39,20181018
Billie Eilish,11207630,40,20181018
Young Thug,11134593,41,20181018
Luke Combs,10920380,42,20181018
Rihanna,10796870,43,20181018
Taylor Swift,10657837,44,20181018
Lil Uzi Vert,10635571,45,20181018
Lil Peep,10532335,46,20181018
Bebe Rexha,10417809,47,20181018
Quavo,10161470,48,20181018
BTS,10156430,49,20181018
Nicky Jam,10108227,50,20181018
Beyoncé,9921366,51,20181018
Panic! at the Disco,9882269,52,20181018
Romeo Santos,9404015,53,20181018
NF,9188744,54,20181018
YNW Melly,9069854,55,20181018
Kane Brown,8900387,56,20181018
G-Eazy,8826950,57,20181018
Murda Beatz,8724847,58,20181018
Wiz Khalifa,8705017,59,20181018
Lil Durk,8602331,60,20181018
Machine Gun Kelly,8441725,61,20181018
Lil Skies,8290598,62,20181018
Mac Miller,8289251,63,20181018
Kendrick Lamar,8263231,64,20181018
Michael Jackson,8170333,65,20181018
Gucci Mane,7953013,66,20181018
Usher,7698757,67,20181018
French Montana,7620393,68,20181018
Russ,7462620,69,20181018
YG,7354926,70,20181018
Yella Beezy,7323148,71,20181018
Tupac,7323052,72,20181018
T.I.,7228976,73,20181018
Natti Natasha,7208031,74,20181018
Darell,7038675,75,20181018
The Chainsmokers,6954005,76,20181018
T3r Elemento,6856626,77,20181018
Young Dolph,6744015,78,20181018
Daddy Yankee,6642485,79,20181018
Jacquees,6550087,80,20181018
Karol G,6526725,81,20181018
Shawn Mendes,6474592,82,20181018
Moneybagg Yo,6461443,83,20181018
Los Ángeles Azules,6460169,84,20181018
Chris Stapleton,6420065,85,20181018
Meek Mill,6407935,86,20181018
Five Finger Death Punch,6286842,87,20181018
Metallica,6244194,88,20181018
Camila Cabello,6222845,89,20181018
DJ Khaled,6142549,90,20181018
21 Savage,6125523,91,20181018
Yung Bleu,6044717,92,20181018
Queen,5954796,93,20181018
Childish Gambino,5924832,94,20181018
J. Cole,5903896,95,20181018
Jason Aldean,5867794,96,20181018
Bradley Cooper,5815851,97,20181018
Plies,5793084,98,20181018
Trippie Redd,5767592,99,20181018
2 Chainz,5759673,100,20181018
YoungBoy Never Broke Again,41022176,1,20181025
XXXTentacion,39773950,2,20181025
Lil Baby,39382949,3,20181025
Bad Bunny,32022452,4,20181025
Eminem,31410722,5,20181025
Drake,29790717,6,20181025
Post Malone,27543727,7,20181025
6IX9INE,27273773,8,20181025
Cardi B,27174237,9,20181025
Kodak Black,27117151,10,20181025
Kevin Gates,26896663,11,20181025
Juice WRLD,24815805,12,20181025
Ozuna,23774147,13,20181025
Travis Scott,23024815,14,20181025
Gunna,21954108,15,20181025
Khalid,21919869,16,20181025
Ella Mai,19884409,17,20181025
Future,19382811,18,20181025
Nicki Minaj,19079625,19,20181025
Maroon 5,18126945,20,20181025
Lil Wayne,16504669,21,20181025
DJ Snake,16066032,22,20181025
Halsey,16008644,23,20181025
Imagine Dragons,16002889,24,20181025
J. Balvin,15533361,25,20181025
Marshmello,14791778,26,20181025
Migos,12997011,27,20181025
Billie Eilish,12805575,28,20181025
Ariana Grande,12470172,29,20181025
Bruno Mars,12370618,30,20181025
Lady Gaga,12333900,31,20181025
Twenty One Pilots,12010943,32,20181025
Ed Sheeran,11819034,33,20181025
Banda MS,11740158,34,20181025
The Weeknd,11688036,35,20181025
Chris Brown,11557307,36,20181025
Kane Brown,11320942,37,20181025
Tyga,11230700,38,20181025
Luke Combs,11078340,39,20181025
Rihanna,11056731,40,20181025
Anuel AA,10979351,41,20181025
Lil Peep,10623227,42,20181025
Taylor Swift,10571095,43,20181025
Bebe Rexha,10363111,44,20181025
Nicky Jam,10287594,45,20181025
Beyoncé,10010242,46,20181025
BTS,9886001,47,20181025
Panic! at the Disco,9823343,48,20181025
NF,9485102,49,20181025
Gucci Mane,9294734,50,20181025
Romeo Santos,9281762,51,20181025
Michael Jackson,9176425,52,20181025
Lil Uzi Vert,9106445,53,20181025
Young Thug,9069462,54,20181025
YNW Melly,9016507,55,20181025
Quavo,8877789,56,20181025
G-Eazy,8820132,57,20181025
Wiz Khalifa,8776524,58,20181025
Kendrick Lamar,8567837,59,20181025
French Montana,8214592,60,20181025
Murda Beatz,8195067,61,20181025
T.I.,8157818,62,20181025
Lil Skies,8051813,63,20181025
Lil Durk,8015435,64,20181025
Mac Miller,8013637,65,20181025
Yella Beezy,8010317,66,20181025
Swae Lee,7895950,67,20181025
Usher,7858193,68,20181025
Natti Natasha,7741902,69,20181025
Machine Gun Kelly,7672550,70,20181025
Tupac,7551592,71,20181025
Karol G,7506302,72,20181025
Russ,7414067,73,20181025
YG,7200303,74,20181025
Darell,7118107,75,20181025
Queen,7073174,76,20181025
The Chainsmokers,6820162,77,20181025
Sheck Wes,6738190,78,20181025
Daddy Yankee,6698584,79,20181025
Kanye West,6609387,80,20181025
Chris Stapleton,6524433,81,20181025
Meek Mill,6503096,82,20181025
Jacquees,6492099,83,20181025
Moneybagg Yo,6491260,84,20181025
Metallica,6411340,85,20181025
Trippie Redd,6373777,86,20181025
Young Dolph,6304853,87,20181025
T3r Elemento,6304261,88,20181025
Becky G,6286810,89,20181025
Shawn Mendes,6261744,90,20181025
21 Savage,6222043,91,20181025
Jason Aldean,6131613,92,20181025
Five Finger Death Punch,6096580,93,20181025
J. Cole,6089019,94,20181025
DJ Khaled,6040210,95,20181025
Quando Rondo,5980514,96,20181025
Dua Lipa,5968325,97,20181025
SHORELINE MAFIA,5948144,98,20181025
Childish Gambino,5867901,99,20181025
Yung Bleu,5856561,100,20181025
YoungBoy Never Broke Again,43865893,1,20181101
XXXTentacion,43509206,2,20181101
Lil Baby,35989274,3,20181101
Kodak Black,32704357,4,20181101
Bad Bunny,31245950,5,20181101
Drake,28321802,6,20181101
Eminem,28298803,7,20181101
Juice WRLD,28092659,8,20181101
Cardi B,27079136,9,20181101
Kevin Gates,26261786,10,20181101
6IX9INE,25064321,11,20181101
Ozuna,24826405,12,20181101
Post Malone,24010032,13,20181101
Future,22929352,14,20181101
Khalid,21943280,15,20181101
Gunna,20531810,16,20181101
Ella Mai,18936242,17,20181101
Halsey,18786711,18,20181101
Travis Scott,18620734,19,20181101
Nicki Minaj,18326109,20,20181101
Billie Eilish,17724364,21,20181101
Maroon 5,17318540,22,20181101
Bruno Mars,17306684,23,20181101
Imagine Dragons,15400984,24,20181101
Marshmello,15024810,25,20181101
J. Balvin,14862388,26,20181101
Lil Pump,14850249,27,20181101
Gucci Mane,14606862,28,20181101
Lil Wayne,14183630,29,20181101
DJ Snake,13591116,30,20181101
Lady Gaga,13536185,31,20181101
Ariana Grande,13410935,32,20181101
Tyga,13399770,33,20181101
Migos,13122668,34,20181101
Michael Jackson,12436763,35,20181101
Banda MS,12135640,36,20181101
The Weeknd,11785776,37,20181101
Ed Sheeran,11672267,38,20181101
Chris Brown,11388608,39,20181101
Twenty One Pilots,11260635,40,20181101
Anuel AA,11071697,41,20181101
Rihanna,11030188,42,20181101
Kanye West,10838340,43,20181101
Lil Peep,10774385,44,20181101
Luke Combs,10678754,45,20181101
Nicky Jam,10095339,46,20181101
Bebe Rexha,10033468,47,20181101
Taylor Swift,9908767,48,20181101
Panic! at the Disco,9830295,49,20181101
Beyoncé,9746895,50,20181101
Queen,9607124,51,20181101
Yella Beezy,9577587,52,20181101
YNW Melly,9391648,53,20181101
NF,9357380,54,20181101
Romeo Santos,9315125,55,20181101
Kane Brown,9290992,56,20181101
BTS,9214186,57,20181101
T.I.,8996938,58,20181101
G-Eazy,8938723,59,20181101
Wiz Khalifa,8600685,60,20181101
Kendrick Lamar,8462532,61,20181101
Natti Natasha,8365319,62,20181101
Sheck Wes,8330120,63,20181101
Lil Uzi Vert,8292708,64,20181101
Shawn Mendes,8252571,65,20181101
Bradley Cooper,8191024,66,20181101
Lil Durk,8101679,67,20181101
Young Thug,8027198,68,20181101
Tupac,7615101,69,20181101
Mac Miller,7529770,70,20181101
Murda Beatz,7522850,71,20181101
Lil Skies,7481263,72,20181101
Russ,7424746,73,20181101
Darell,7421953,74,20181101
Karol G,7294004,75,20181101
Usher,7252598,76,20181101
Becky G,7232598,77,20181101
YG,7012999,78,20181101
The Chainsmokers,7010950,79,20181101
Machine Gun Kelly,7007377,80,20181101
Trippie Redd,7002407,81,20181101
French Montana,6955601,82,20181101
Daddy Yankee,6954828,83,20181101
Swae Lee,6904324,84,20181101
Young Dolph,6726626,85,20181101
Metallica,6558124,86,20181101
Quavo,6509588,87,20181101
Meek Mill,6463093,88,20181101
Moneybagg Yo,6462503,89,20181101
Jacquees,6438932,90,20181101
Chris Stapleton,6349731,91,20181101
21 Savage,6296039,92,20181101
Dua Lipa,6277920,93,20181101
Little Mix,6181211,94,20181101
Jason Aldean,6165698,95,20181101
Quando Rondo,6133284,96,20181101
Tory Lanez,6116693,97,20181101
J. Cole,6091625,98,20181101
6lack,5999346,99,20181101
Five Finger Death Punch,5949597,100,20181101
YoungBoy Never Broke Again,48494576,1,20181108
XXXTentacion,42572709,2,20181108
Lil Baby,40025816,3,20181108
Ariana Grande,33756657,4,20181108
Kodak Black,32030299,5,20181108
Bad Bunny,30694958,6,20181108
Drake,29001089,7,20181108
Ozuna,27425921,8,20181108
Eminem,26714299,9,20181108
Juice WRLD,26604995,10,20181108
Cardi B,25966115,11,20181108
Kevin Gates,25758511,12,20181108
Post Malone,23550696,13,20181108
Khalid,22947649,14,20181108
Gunna,22469191,15,20181108
Future,20903944,16,20181108
Halsey,20351117,17,20181108
Travis Scott,19471655,18,20181108
Ella Mai,19288268,19,20181108
Queen,18275542,20,20181108
Bruno Mars,17473105,21,20181108
6IX9INE,17258653,22,20181108
J. Balvin,17250285,23,20181108
Billie Eilish,17131475,24,20181108
Imagine Dragons,17058969,25,20181108
Maroon 5,17049364,26,20181108
Marshmello,16198914,27,20181108
DJ Snake,14912665,28,20181108
Anuel AA,14371820,29,20181108
Gucci Mane,14335198,30,20181108
Tyga,14084555,31,20181108
Lil Wayne,13411470,32,20181108
Nicki Minaj,13359110,33,20181108
Lil Pump,13170935,34,20181108
Panic! at the Disco,13124293,35,20181108
Lil Peep,13108641,36,20181108
Migos,12765696,37,20181108
Lady Gaga,12272038,38,20181108
Moneybagg Yo,12255131,39,20181108
Yella Beezy,12175814,40,20181108
The Weeknd,11864812,41,20181108
Ed Sheeran,11803716,42,20181108
Banda MS,11652667,43,20181108
Chris Brown,11648102,44,20181108
Twenty One Pilots,11489848,45,20181108
Bebe Rexha,11316031,46,20181108
Rihanna,11126441,47,20181108
Metro Boomin,10957441,48,20181108
Luke Combs,10599662,49,20181108
BTS(방탄소년단),10372715,50,20181108
Kanye West,10320464,51,20181108
Taylor Swift,10189620,52,20181108
Sheck Wes,10127874,53,20181108
YNW Melly,10022117,54,20181108
Beyoncé,9997015,55,20181108
Nicky Jam,9970199,56,20181108
Kane Brown,9770994,57,20181108
NF,9478500,58,20181108
Michael Jackson,9247701,59,20181108
Romeo Santos,9183822,60,20181108
Darell,8946433,61,20181108
G-Eazy,8907287,62,20181108
Lil Durk,8748217,63,20181108
Kendrick Lamar,8672061,64,20181108
Karol G,8626905,65,20181108
Shawn Mendes,8590737,66,20181108
Mac Miller,8586284,67,20181108
T.I.,8086261,68,20181108
Lil Uzi Vert,8060382,69,20181108
The Chainsmokers,7985999,70,20181108
Russ,7928159,71,20181108
Tupac,7838440,72,20181108
Natti Natasha,7830397,73,20181108
Trippie Redd,7759092,74,20181108
Lil Skies,7549403,75,20181108
Wiz Khalifa,7361278,76,20181108
Young Thug,7284379,77,20181108
Becky G,7155728,78,20181108
Usher,7040199,79,20181108
Maluma,7029573,80,20181108
Jacquees,6870382,81,20181108
Mariah Carey,6866969,82,20181108
Machine Gun Kelly,6865346,83,20181108
YG,6824660,84,20181108
Daddy Yankee,6731437,85,20181108
Swae Lee,6730953,86,20181108
Metallica,6586678,87,20181108
Farruko,6546264,88,20181108
Tory Lanez,6480368,89,20181108
Quando Rondo,6457435,90,20181108
French Montana,6385250,91,20181108
21 Savage,6371548,92,20181108
Meek Mill,6320881,93,20181108
J. Cole,6221364,94,20181108
Jason Aldean,6217525,95,20181108
Lil Mosey,6177139,96,20181108
Five Finger Death Punch,6101557,97,20181108
A Boogie wit da Hoodie,6084640,98,20181108
Linkin Park,6081073,99,20181108
$uicideboy$,6046561,100,20181108
XXXTentacion,48188263,1,20181115
YoungBoy Never Broke Again,46597378,2,20181115
Lil Baby,38919850,3,20181115
Ariana Grande,35952743,4,20181115
Bad Bunny,33729480,5,20181115
Kodak Black,30311558,6,20181115
Juice WRLD,29077250,7,20181115
Drake,28427657,8,20181115
Ozuna,27739626,9,20181115
Eminem,24517225,10,20181115
Cardi B,23769103,11,20181115
Kevin Gates,23163083,12,20181115
Khalid,22998421,13,20181115
Post Malone,21754898,14,20181115
Gunna,21423294,15,20181115
Queen,20734671,16,20181115
6IX9INE,19805047,17,20181115
Travis Scott,19291478,18,20181115
Halsey,19217575,19,20181115
Future,18694896,20,20181115
Anuel AA,18594931,21,20181115
Ella Mai,18160611,22,20181115
Imagine Dragons,18013299,23,20181115
J. Balvin,17811316,24,20181115
Billie Eilish,17347215,25,20181115
Bruno Mars,17269349,26,20181115
Nicki Minaj,17121841,27,20181115
Maroon 5,15569896,28,20181115
Marshmello,15225630,29,20181115
DJ Snake,14900515,30,20181115
Lil Peep,14146016,31,20181115
Trippie Redd,14140469,32,20181115
Gucci Mane,13836381,33,20181115
Lil Wayne,13044312,34,20181115
Tyga,12609614,35,20181115
Kane Brown,12282612,36,20181115
Yella Beezy,12269390,37,20181115
Ed Sheeran,11836319,38,20181115
Bebe Rexha,11802434,39,20181115
Panic! at the Disco,11721114,40,20181115
Lady Gaga,11661697,41,20181115
Lil Durk,11620781,42,20181115
The Weeknd,11585516,43,20181115
Daddy Yankee,11488072,44,20181115
Lil Pump,11423875,45,20181115
Migos,11400555,46,20181115
Banda MS,11349272,47,20181115
Chris Brown,11299804,48,20181115
Sheck Wes,11039474,49,20181115
Twenty One Pilots,10675047,50,20181115
Rihanna,10432723,51,20181115
Metro Boomin,10249414,52,20181115
BTS(방탄소년단),9757616,53,20181115
Beyoncé,9692190,54,20181115
Taylor Swift,9459016,55,20181115
Nicky Jam,9369961,56,20181115
Becky G,9284476,57,20181115
YNW Melly,9272665,58,20181115
Moneybagg Yo,9137298,59,20181115
NF,9052679,60,20181115
Kanye West,9045800,61,20181115
Romeo Santos,8759471,62,20181115
Luke Combs,8730946,63,20181115
Michael Jackson,8647323,64,20181115
Jennifer Lopez,8598384,65,20181115
Darell,8563871,66,20181115
Kendrick Lamar,8292772,67,20181115
G-Eazy,8147759,68,20181115
The Chainsmokers,8134512,69,20181115
Mac Miller,7987663,70,20181115
Tee Grizzley,7899400,71,20181115
Shawn Mendes,7796451,72,20181115
Prince Royce,7691425,73,20181115
Russ,7634486,74,20181115
Lil Uzi Vert,7630110,75,20181115
